General : Start date,"4/8/2024 5:22 PM"
General : End date,"4/8/2024 5:23 PM"
Specimen notes : Specimen note 1,""

Time,Extension,Load
(s),(mm),(N)
"33.45100","0.32014","-0.03121"
"33.55100","0.33073","-0.04366"
"33.65100","0.34006","-0.04349"
"33.75100","0.35034","-0.03903"
"33.85100","0.36051","-0.04406"
"33.95100","0.37014","-0.03586"
"34.05100","0.38039","-0.04324"
"34.15100","0.39057","-0.02559"
"34.25100","0.40027","-0.03827"
"34.35100","0.41035","-0.03219"
"34.45100","0.42033","-0.03267"
"34.55100","0.43068","-0.03033"
"34.65100","0.44038","-0.03850"
"34.75100","0.45023","-0.04124"
"34.85100","0.46070","-0.03274"
"34.95100","0.47013","-0.03450"
"35.05100","0.48026","-0.03555"
"35.15100","0.49050","-0.03608"
"35.25100","0.50013","-0.03359"
"35.35100","0.51032","-0.01509"
"35.45100","0.52051","-0.05380"
"35.55100","0.53025","-0.04486"
"35.65100","0.54038","-0.03412"
"35.75100","0.55024","-0.01958"
"35.85100","0.56068","-0.04769"
"35.95100","0.57036","-0.02867"
"36.05100","0.58033","-0.04370"
"36.15100","0.59064","-0.01852"
"36.25100","0.60020","-0.03525"
"36.35100","0.61024","-0.03856"
"36.45100","0.62060","0.00065"
"36.55100","0.63020","-0.03412"
"36.65100","0.64030","-0.02167"
"36.75100","0.65044","-0.03328"
"36.85100","0.66021","-0.02487"
"36.95100","0.67030","-0.01579"
"37.05100","0.68018","-0.02259"
"37.15100","0.69079","-0.01810"
"37.25100","0.70034","-0.02861"
"37.35100","0.71018","0.00021"
"37.45100","0.72058","-0.01516"
"37.55100","0.73021","-0.01585"
"37.65100","0.74037","-0.00393"
"37.75100","0.75052","-0.00503"
"37.85100","0.76011","-0.00423"
"37.95100","0.77043","-0.00974"
"38.05100","0.78034","-0.00608"
"38.15100","0.79034","0.01742"
"38.25100","0.80045","0.00773"
"38.35100","0.81026","0.00634"
"38.45100","0.82068","0.01599"
"38.55100","0.83040","-0.00012"
"38.65100","0.84022","0.01534"
"38.75100","0.85056","0.01198"
"38.85100","0.86021","0.01607"
"38.95100","0.87040","0.01880"
"39.05100","0.88056","0.02281"
"39.15100","0.89007","0.02384"
"39.25100","0.90045","0.02809"
"39.35100","0.91034","0.03791"
"39.45100","0.92041","0.04187"
"39.55100","0.93045","0.03256"
"39.65100","0.94038","0.05431"
"39.75100","0.95065","0.04815"
"39.85100","0.96034","0.05667"
"39.95100","0.97023","0.06011"
"40.05100","0.98059","0.06092"
"40.15100","0.99013","0.08052"
"40.24900","1.00008","0.05455"
"40.25000","1.00017","0.05325"
"40.25100","1.00025","0.05206"
"40.35100","1.00184","0.07735"
"40.45100","1.00151","0.07357"
"40.55100","1.00118","0.07703"
"40.65100","1.00070","0.07328"
"40.75100","1.00026","0.06249"
"40.85100","1.00005","0.06553"
"40.95100","0.99996","0.07297"
"41.05100","0.99996","0.06166"
"41.15100","0.99996","0.07464"
"41.25100","0.99996","0.07877"
"41.35100","0.99996","0.07352"
"41.45100","0.99996","0.06826"
"41.55100","0.99996","0.06413"
"41.65100","0.99988","0.07855"
"41.75100","0.99988","0.07680"
"41.85100","0.99988","0.07191"
"41.95100","0.99988","0.07066"
"42.05100","0.99988","0.06348"
"42.15100","0.99988","0.07324"
"42.25100","0.99997","0.06863"
"42.35100","0.99996","0.05991"
"42.45100","0.99996","0.07938"
"42.55100","0.99996","0.06841"
"42.65100","0.99996","0.06592"
"42.75100","0.99996","0.05364"
"42.85100","0.99996","0.07517"
"42.95100","0.99996","0.06188"
"43.05100","0.99996","0.06820"
"43.15100","0.99996","0.04892"
"43.25100","0.99996","0.06021"
"43.35100","0.99996","0.06889"
"43.45100","0.99996","0.06042"
"43.55100","0.99996","0.06385"
"43.65100","0.99996","0.06262"
"43.75100","0.99996","0.07334"
"43.85100","0.99996","0.06275"
"43.95100","0.99996","0.07033"
"44.05100","0.99996","0.06912"
"44.15100","0.99996","0.06684"
"44.25100","0.99996","0.07064"
"44.35100","0.99996","0.05306"
"44.45100","0.99996","0.07008"
"44.55100","0.99996","0.06127"
"44.65100","0.99996","0.04893"
"44.75100","0.99996","0.06130"
"44.85100","0.99996","0.06852"
"44.95100","0.99996","0.06871"
"45.05100","0.99996","0.05543"
"45.15100","0.99996","0.05456"
"45.25100","0.99996","0.06548"
"45.35100","0.99996","0.06680"
"45.45100","0.99996","0.06918"
"45.55100","0.99996","0.04412"
"45.65100","0.99996","0.07599"
"45.75100","0.99996","0.05931"
"45.85100","0.99996","0.05699"
"45.95100","0.99996","0.06070"
"46.05100","0.99996","0.05862"
"46.15100","0.99996","0.06150"
"46.25100","0.99996","0.05586"
"46.35100","0.99996","0.05784"
"46.45100","0.99996","0.07061"
"46.55100","0.99996","0.05803"
"46.65100","0.99996","0.06155"
"46.75100","0.99996","0.04473"
"46.85100","0.99996","0.05626"
"46.95100","0.99996","0.05529"
"47.05100","0.99996","0.07062"
"47.15100","0.99996","0.05214"
"47.25100","0.99996","0.08237"
"47.35100","0.99996","0.06393"
"47.45100","0.99996","0.06220"
"47.55100","0.99996","0.06574"
"47.65100","0.99996","0.05964"
"47.75100","0.99996","0.06435"
"47.85100","0.99996","0.06172"
"47.95100","0.99996","0.05346"
"48.05100","0.99996","0.05440"
"48.15100","0.99996","0.05629"
"48.25100","0.99996","0.05959"
"48.35100","0.99996","0.05199"
"48.45100","0.99996","0.06565"
"48.55100","0.99996","0.06326"
"48.65100","0.99996","0.05740"
"48.75100","0.99996","0.05327"
"48.85100","0.99996","0.06054"
"48.95100","0.99996","0.06983"
"49.05100","0.99996","0.06396"
"49.15100","0.99996","0.05390"
"49.25100","0.99996","0.07184"
"49.35100","0.99996","0.06375"
"49.45100","0.99996","0.06710"
"49.55100","0.99996","0.06010"
"49.65100","0.99996","0.06681"
"49.75100","0.99996","0.07417"
"49.85100","0.99996","0.05334"
"49.95100","0.99996","0.05305"
"50.05100","0.99996","0.05915"
"50.15100","0.99996","0.06236"
"50.25000","0.99996","0.06094"
"50.25100","0.99996","0.06083"
"50.27300","0.99996","0.05164"
"50.37300","0.99762","0.05662"
"50.47300","0.98649","0.05279"
"50.57300","0.97580","0.04511"
"50.67300","0.96560","0.03507"
"50.77300","0.95563","0.03946"
"50.87300","0.94601","0.02401"
"50.97300","0.93532","0.02986"
"51.07300","0.92559","0.02309"
"51.17300","0.91574","0.02071"
"51.27300","0.90542","0.02883"
"51.37300","0.89561","0.00427"
"51.47300","0.88550","0.01427"
"51.57300","0.87534","-0.00047"
"51.67300","0.86570","0.01065"
"51.77300","0.85550","-0.00797"
"51.87300","0.84566","-0.00785"
"51.97300","0.83554","-0.00612"
"52.07300","0.82569","-0.01637"
"52.17300","0.81585","-0.01958"
"52.27300","0.80535","-0.02417"
"52.37300","0.79561","-0.01555"
"52.47300","0.78580","-0.01386"
"52.57300","0.77539","-0.02583"
"52.67300","0.76565","-0.02719"
"52.77300","0.75548","-0.02140"
"52.87300","0.74518","-0.01797"
"52.97300","0.73574","-0.03178"
"53.07300","0.72547","-0.02138"
"53.17300","0.71570","-0.03407"
"53.27300","0.70548","-0.03052"
"53.37300","0.69566","-0.03520"
"53.47300","0.68582","-0.05352"
"53.57300","0.67524","-0.03568"
"53.67300","0.66569","-0.03532"
"53.77300","0.65578","-0.05290"
"53.87300","0.64539","-0.04994"
"53.97300","0.63563","-0.05764"
"54.07300","0.62559","-0.05056"
"54.17300","0.61529","-0.05070"
"54.27300","0.60559","-0.06165"
"54.37300","0.59562","-0.05130"
"54.47300","0.58569","-0.05184"
"54.57300","0.57542","-0.06344"
"54.67300","0.56567","-0.06103"
"54.77300","0.55574","-0.06352"
"54.87300","0.54533","-0.05633"
"54.97300","0.53565","-0.05606"
"55.07300","0.52580","-0.06573"
"55.17300","0.51532","-0.07115"
"55.27300","0.50564","-0.06208"
"55.37300","0.49551","-0.06363"
"55.47300","0.48537","-0.05399"
"55.57300","0.47567","-0.05970"
"55.67300","0.46560","-0.05734"
"55.77300","0.45575","-0.07175"
"55.87300","0.44540","-0.06472"
"55.97300","0.43559","-0.06343"
"56.07300","0.42589","-0.07157"
"56.17300","0.41528","-0.05527"
"56.27300","0.40554","-0.07998"
"56.37300","0.39587","-0.06240"
"56.47300","0.38519","-0.05867"
"56.57300","0.37562","-0.06776"
"56.67300","0.36554","-0.05743"
"56.77300","0.35535","-0.05876"
"56.87300","0.34572","-0.06226"
"56.97300","0.33558","-0.06988"
"57.07300","0.32573","-0.06459"
"57.17300","0.31543","-0.05226"
"57.27300","0.30558","-0.05711"
"57.37300","0.29595","-0.06902"
"57.47300","0.28529","-0.06544"
"57.57300","0.27558","-0.05959"
"57.67300","0.26579","-0.06686"
"57.77300","0.25534","-0.06217"
"57.87300","0.24553","-0.06185"
"57.97300","0.23544","-0.05544"
"58.07300","0.22541","-0.06413"
"58.17300","0.21573","-0.06417"
"58.27300","0.20550","-0.06947"
"58.37300","0.19562","-0.05155"
